transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
9737,87,1799,2017-08-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
10049,0,1003,2017-08-14,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10237,21,1376,2017-08-14,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74
10486,41,43,2017-08-14,0.0,Approved,Solex,Road,medium,medium,416.98,312.74
11121,25,248,2017-08-14,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
11455,43,1613,2017-08-14,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49
11583,29,3296,2017-08-14,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
12168,65,2656,2017-08-14,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12284,5,2640,2017-08-14,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12627,18,3297,2017-08-14,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
12882,45,3013,2017-08-14,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
13302,75,1210,2017-08-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
13327,71,1264,2017-08-14,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75
13937,80,3461,2017-08-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
14070,41,1764,2017-08-14,1.0,Approved,Solex,Road,medium,medium,416.98,312.74
14247,6,2455,2017-08-14,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
14261,36,1581,2017-08-14,0.0,Approved,Solex,Standard,low,medium,945.04,507.58
15092,90,2610,2017-08-14,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
15649,39,2815,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
16627,35,1463,2017-08-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
16749,0,1217,2017-08-14,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
16770,89,75,2017-08-14,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
17153,39,740,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
17357,76,272,2017-08-14,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
17451,48,2115,2017-08-14,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
17512,80,2700,2017-08-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
17520,91,1706,2017-08-14,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
17610,27,661,2017-08-14,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
18092,32,3411,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
18234,79,1152,2017-08-14,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
19087,51,2263,2017-08-14,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
19355,74,2996,2017-08-14,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
19577,70,3026,2017-08-14,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
19633,95,230,2017-08-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
19898,67,524,2017-08-14,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
90,62,439,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72
1127,26,3365,2017-08-15,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
1352,66,999,2017-08-15,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
1390,49,3474,2017-08-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
1489,83,1601,2017-08-15,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03
1705,59,712,2017-08-15,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58
1815,41,1664,2017-08-15,1.0,Approved,Solex,Road,medium,medium,416.98,312.74
1816,52,3034,2017-08-15,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
1830,87,990,2017-08-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
2702,67,2096,2017-08-15,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74
2847,52,1433,2017-08-15,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
2961,3,1308,2017-08-15,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
3258,64,1052,2017-08-15,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
3385,61,1014,2017-08-15,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
3436,7,3165,2017-08-15,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
3993,98,1909,2017-08-15,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
4199,35,3296,2017-08-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
4297,38,2501,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
4880,58,405,2017-08-15,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
5555,52,637,2017-08-15,1.0,Approved,Solex,Road,medium,large,1777.8,820.78
5904,2,2274,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
6033,32,201,2017-08-15,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
6864,45,3074,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99
6882,79,321,2017-08-15,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
7722,38,965,2017-08-15,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
8503,0,1733,2017-08-15,0.0,Approved,Solex,Road,medium,medium,416.98,312.74
8960,97,730,2017-08-15,0.0,Approved,Solex,Standard,medium,large,202.62,151.96
8990,45,1439,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99
9200,52,3127,2017-08-15,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
9548,91,2278,2017-08-15,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26
10384,86,128,2017-08-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
11042,55,2185,2017-08-15,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
11218,91,2148,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26
11417,79,2961,2017-08-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
11485,32,711,2017-08-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
11536,0,1830,2017-08-15,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
11554,40,3130,2017-08-15,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
11591,60,286,2017-08-15,1.0,Cancelled,Giant Bicycles,Standard,high,small,1977.36,1759.85
11817,83,1517,2017-08-15,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
11959,27,410,2017-08-15,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
12231,55,1750,2017-08-15,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
12301,37,516,2017-08-15,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
13550,3,1698,2017-08-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
13785,54,2058,2017-08-15,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
13981,29,90,2017-08-15,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
14581,5,1397,2017-08-15,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
14623,59,2740,2017-08-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58
14636,63,2620,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
16654,27,406,2017-08-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
16906,70,2602,2017-08-15,1.0,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43
17374,26,541,2017-08-15,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
17827,40,151,2017-08-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
18083,39,1762,2017-08-15,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
18545,53,408,2017-08-15,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
19348,22,2189,2017-08-15,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
19542,59,3320,2017-08-15,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
159,10,3232,2017-08-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
372,56,1692,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
455,24,193,2017-08-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78
739,37,2184,2017-08-16,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
810,47,1016,2017-08-16,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
1048,19,2759,2017-08-16,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
1059,81,564,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49
1177,15,1127,2017-08-16,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
1308,0,1908,2017-08-16,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
1699,27,168,2017-08-16,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
2250,34,5,2017-08-16,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
2446,38,2275,2017-08-16,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
2649,66,1689,2017-08-16,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
3497,12,1306,2017-08-16,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
3723,67,2865,2017-08-16,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74
3931,56,2000,2017-08-16,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
4019,92,1162,2017-08-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
4170,46,2604,2017-08-16,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51
4589,42,831,2017-08-16,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
5801,3,2794,2017-08-16,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
6526,57,109,2017-08-16,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
6601,14,1130,2017-08-16,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
6814,0,572,2017-08-16,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
6826,47,729,2017-08-16,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
7259,80,3447,2017-08-16,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
7409,48,1679,2017-08-16,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
7495,92,177,2017-08-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
7798,0,2714,2017-08-16,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
8155,4,746,2017-08-16,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
8158,0,504,2017-08-16,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
8227,55,437,2017-08-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
8435,70,2918,2017-08-16,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
8882,88,1217,2017-08-16,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
9258,81,65,2017-08-16,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
9455,11,906,2017-08-16,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
9884,29,3376,2017-08-16,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
9968,46,1123,2017-08-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51
10374,13,3435,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
11212,74,763,2017-08-16,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
11526,24,3427,2017-08-16,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
11802,52,185,2017-08-16,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12291,54,2489,2017-08-16,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12390,67,1482,2017-08-16,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
12925,99,177,2017-08-16,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
13251,94,2185,2017-08-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
14020,97,3328,2017-08-16,1.0,Approved,Solex,Standard,medium,large,202.62,151.96
14431,58,3461,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
14440,38,1117,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
14607,46,1885,2017-08-16,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
15013,30,198,2017-08-16,1.0,Approved,Solex,Standard,high,medium,748.17,448.9
15353,52,833,2017-08-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78
15516,38,210,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
16084,70,39,2017-08-16,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
16480,0,1221,2017-08-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
16900,42,1870,2017-08-16,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
17064,29,3048,2017-08-16,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
17510,2,1849,2017-08-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
17558,79,1512,2017-08-16,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
17616,5,1788,2017-08-16,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
17941,46,1820,2017-08-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51
19691,13,970,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
19819,5,116,2017-08-16,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
594,2,2118,2017-08-17,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
985,55,2336,2017-08-17,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
1360,3,3289,2017-08-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1405,3,16,2017-08-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
2300,50,2430,2017-08-17,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
2311,3,1502,2017-08-17,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
2538,61,2784,2017-08-17,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
2910,22,1122,2017-08-17,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
2932,37,21,2017-08-17,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
3142,10,1599,2017-08-17,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
3240,95,3347,2017-08-17,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
3654,33,1988,2017-08-17,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
3686,57,2648,2017-08-17,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
3965,17,103,2017-08-17,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8
4525,49,253,2017-08-17,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
4913,87,645,2017-08-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
5141,50,157,2017-08-17,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
5300,16,1077,2017-08-17,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
5350,100,2728,2017-08-17,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
5466,85,2376,2017-08-17,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
5717,84,649,2017-08-17,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
6128,23,2222,2017-08-17,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
6201,70,386,2017-08-17,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
6911,98,1976,2017-08-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
7010,88,1646,2017-08-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
7904,30,987,2017-08-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9
8105,91,2094,2017-08-17,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26
8666,3,1392,2017-08-17,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
9220,79,1156,2017-08-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
9522,98,42,2017-08-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
9730,23,914,2017-08-17,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
10062,13,1936,2017-08-17,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
10848,83,925,2017-08-17,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03
10983,87,1610,2017-08-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
11513,36,1154,2017-08-17,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
11609,0,3023,2017-08-17,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
12023,62,1889,2017-08-17,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72
12287,63,403,2017-08-17,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
12827,98,1384,2017-08-17,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
13017,57,757,2017-08-17,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
13210,9,1709,2017-08-17,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
13740,16,1891,2017-08-17,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
13810,61,3113,2017-08-17,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
13952,28,1672,2017-08-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
14437,57,1878,2017-08-17,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
15132,41,3335,2017-08-17,0.0,Approved,Solex,Road,medium,medium,416.98,312.74
15472,85,291,2017-08-17,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
15750,52,1327,2017-08-17,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
17119,27,1596,2017-08-17,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
19558,55,1381,2017-08-17,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
19935,30,1893,2017-08-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9
537,4,3280,2017-08-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
707,86,260,2017-08-18,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
1138,88,1932,2017-08-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
1500,12,3371,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
1921,95,947,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
2156,60,341,2017-08-18,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
2853,68,800,2017-08-18,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
2867,16,1554,2017-08-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
3340,46,400,2017-08-18,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51
4059,50,2969,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
4257,6,2439,2017-08-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
4902,3,2858,2017-08-18,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
5260,50,673,2017-08-18,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
5569,95,1577,2017-08-18,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
5578,91,731,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26
5618,0,2589,2017-08-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
5635,5,770,2017-08-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
5636,43,2581,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49
5734,3,934,2017-08-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
5741,53,2028,2017-08-18,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
5779,88,255,2017-08-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
5878,73,797,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
5955,6,2959,2017-08-18,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
6104,25,1886,2017-08-18,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
6468,20,3324,2017-08-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
6720,11,919,2017-08-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
6890,32,3247,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
6913,84,306,2017-08-18,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
7039,49,2314,2017-08-18,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58
7164,83,528,2017-08-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
7452,13,865,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
7721,19,765,2017-08-18,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
7782,54,1722,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
8156,62,572,2017-08-18,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8
8326,0,3022,2017-08-18,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
9159,35,717,2017-08-18,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
9300,14,94,2017-08-18,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
9391,0,531,2017-08-18,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
9492,56,256,2017-08-18,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
9635,91,3137,2017-08-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26
9854,35,229,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
9898,32,3136,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
10999,88,2543,2017-08-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
11144,58,2694,2017-08-18,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
11716,94,2261,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12127,59,581,2017-08-18,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58
